,Pulse,Op.Cam,Time,Exp.Cam,Comments
758,96442,KLDT-O5WB,48.7746,KLDT-E5WC,"Another instance of horrible things happening at the edge of antenna B
/ nPL 3B."
759,96442,KLDT-O5WB,48.7746,KLDT-E5WD,"Another instance of horrible things happening at the edge of antenna B
/ nPL 3B."
760,96442,KLDT-O5WB,48.7746,KLDT-E5WE,"Another instance of horrible things happening at the edge of antenna B
/ nPL 3B."
761,96442,KLDT-O5WB,48.094,KLDT-E5WC,Very large Ti blob from the top. Several more later in the pulse.
762,96442,KLDT-O5WB,48.094,KLDT-E5WD,Very large Ti blob from the top. Several more later in the pulse.
763,96442,KLDT-O5WB,48.094,KLDT-E5WE,Very large Ti blob from the top. Several more later in the pulse.
764,96435,KLDT-O5WB,49.329,KLDT-E5WC,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s."
765,96435,KLDT-O5WB,49.329,KLDT-E5WD,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s."
766,96435,KLDT-O5WB,49.329,KLDT-E5WE,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s."
767,96432,KLDT-O5WB,50.054,KLDT-E5WC,"Large UFO in main chamber, doesn't seem to affect the plasma at all."
768,96432,KLDT-O5WB,50.054,KLDT-E5WD,"Large UFO in main chamber, doesn't seem to affect the plasma at all."
769,96432,KLDT-O5WB,50.054,KLDT-E5WE,"Large UFO in main chamber, doesn't seem to affect the plasma at all."
770,96431,KLDT-O5WB,46.925,KLDT-E5WC,"Series of blue UFOs, look like from outer limiters."
771,96431,KLDT-O5WB,46.925,KLDT-E5WD,"Series of blue UFOs, look like from outer limiters."
772,96431,KLDT-O5WB,46.925,KLDT-E5WE,"Series of blue UFOs, look like from outer limiters."
773,96430,KLDT-O5WB,53.51,KLDT-E5WC,UFO lasting several frames. UFOs at the same time seen from KL1- O4WB.
774,96430,KLDT-O5WB,53.51,KLDT-E5WD,UFO lasting several frames. UFOs at the same time seen from KL1- O4WB.
775,96426,KLDT-O5WB,49.0696,KLDT-E5WC,UFO near NPL 2D. Also seen from KLDT-E5WD.
776,96426,KLDT-O5WB,49.0696,KLDT-E5WD,UFO near NPL 2D. Also seen from KLDT-E5WD.
777,96426,KLDT-O5WB,49.0696,KLDT-E5WE,UFO near NPL 2D. Also seen from KLDT-E5WD.
778,96425,KLDT-O5WB,47.72,KLDT-E5WC,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13."
779,96425,KLDT-O5WB,47.72,KLDT-E5WD,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13."
780,96425,KLDT-O5WB,47.72,KLDT-E5WE,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13."
781,96395,KLDT-O5WB,54.5,KLDT-E5WD,"Frame: 413, Droplet of magnesio oxide (ceramic) falling from the top of the antena or the top and falling onto Antena B and causing a cascade of droplets"
782,96395,KLDT-O5WB,54.5,KLDT-E5WE,"Frame: 413, Droplet of magnesio oxide (ceramic) falling from the top of the antena or the top and falling onto Antena B and causing a cascade of droplets"
783,96393,KLDT-O5WB,43.749,KLDT-E5WD,"UFO at tile 8 frames 143-147. Looks like a particle came off the tile, split into 3 and moved upstream out of the field of view"
784,96369,KLDT-O5WB,53.74,KLDT-E5WC,Localised UFOs from Tile 8 on 2 frames
785,96369,KLDT-O5WB,53.74,KLDT-E5WD,Localised UFOs from Tile 8 on 2 frames
786,96363,KLDT-O5WB,48.4,KLDT-E5WC,UFO comming from the middle of the NPL
787,96363,KLDT-O5WB,48.4,KLDT-E5WD,UFO comming from the middle of the NPL
788,96363,KLDT-O5WB,48.4,KLDT-E5WE,UFO comming from the middle of the NPL
789,96363,KLDT-O5WB,41.23,KLDT-E5WC,UFO (Be) comming from the upeer dump plates close to UIWP
790,96363,KLDT-O5WB,41.23,KLDT-E5WD,UFO (Be) comming from the upeer dump plates close to UIWP
791,96363,KLDT-O5WB,41.23,KLDT-E5WE,UFO (Be) comming from the upeer dump plates close to UIWP
792,96362,KLDT-O5WB,54.59,KLDT-E5WC,Big UFO comming from the LH frame lands on NPL and then went down from 54.59 to 54.91s (8 frames)
793,96362,KLDT-O5WB,54.59,KLDT-E5WD,Big UFO comming from the LH frame lands on NPL and then went down from 54.59 to 54.91s (8 frames)
794,96347,KLDT-O5WB,53.36,KLDT-E5WC,Another apparently Ti UFO but from the lower outboard side.
795,96347,KLDT-O5WB,53.36,KLDT-E5WD,Another apparently Ti UFO but from the lower outboard side.
796,96344,KLDT-O5WB,50.11599,KLDT-E5WC,UFO's from wOPL
797,96344,KLDT-O5WB,50.11599,KLDT-E5WE,UFO's from wOPL
798,96343,KLDT-O5WB,52.57129,KLDT-E5WC,UFO seen on inner wall (probably Cu)
799,96343,KLDT-O5WB,52.57129,KLDT-E5WE,UFO seen on inner wall (probably Cu)
800,96343,KLDT-O5WB,50.60988,KLDT-E5WC,UFO from wOPL
801,96343,KLDT-O5WB,50.60988,KLDT-E5WE,UFO from wOPL
802,96340,KLDT-O5WB,48.79809,KLDT-E5WC,UFO's from wOPL
803,96340,KLDT-O5WB,48.79809,KLDT-E5WD,UFO's from wOPL
804,96340,KLDT-O5WB,48.79809,KLDT-E5WE,UFO's from wOPL
805,96340,KLDT-O5WB,47.23629,KLDT-E5WC,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD
806,96340,KLDT-O5WB,47.23629,KLDT-E5WD,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD
807,96340,KLDT-O5WB,47.23629,KLDT-E5WE,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD
808,96340,KLDT-O5WB,46.79652,KLDT-E5WC,UFO on UDPT
809,96340,KLDT-O5WB,46.79652,KLDT-E5WD,UFO on UDPT
810,96340,KLDT-O5WB,46.79652,KLDT-E5WE,UFO on UDPT
811,96340,KLDT-O5WB,46.79652,KLDT-E5WC,UFo on nPL seen also at 47.71730 and also by KLDT-E5WD
812,96340,KLDT-O5WB,46.79652,KLDT-E5WD,UFo on nPL seen also at 47.71730 and also by KLDT-E5WD
813,96340,KLDT-O5WB,46.79652,KLDT-E5WE,UFo on nPL seen also at 47.71730 and also by KLDT-E5WD
814,96339,KLDT-O5WB,48.13579,KLDT-E5WC,UFO from UDPT
815,96339,KLDT-O5WB,48.13579,KLDT-E5WD,UFO from UDPT
816,96339,KLDT-O5WB,48.13579,KLDT-E5WE,UFO from UDPT
817,96339,KLDT-O5WB,47.21559,KLDT-E5WC,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD
818,96339,KLDT-O5WB,47.21559,KLDT-E5WD,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD
819,96339,KLDT-O5WB,47.21559,KLDT-E5WE,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD
820,96339,KLDT-O5WB,46.77531,KLDT-E5WC,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD
821,96339,KLDT-O5WB,46.77531,KLDT-E5WD,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD
822,96339,KLDT-O5WB,46.77531,KLDT-E5WE,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD
823,96338,KLDT-O5WB,53.02741,KLDT-E5WC,Big two UFO's from wOPL seen also by KLDT-E5WD
824,96338,KLDT-O5WB,53.02741,KLDT-E5WD,Big two UFO's from wOPL seen also by KLDT-E5WD
825,96338,KLDT-O5WB,53.02741,KLDT-E5WE,Big two UFO's from wOPL seen also by KLDT-E5WD
826,96338,KLDT-O5WB,49.82488,KLDT-E5WC,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD
827,96338,KLDT-O5WB,49.82488,KLDT-E5WD,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD
828,96338,KLDT-O5WB,49.82488,KLDT-E5WE,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD
829,96338,KLDT-O5WB,48.4638,KLDT-E5WC,UFO from nPL seen also by KLDT-E5WD
830,96338,KLDT-O5WB,48.4638,KLDT-E5WD,UFO from nPL seen also by KLDT-E5WD
831,96338,KLDT-O5WB,48.4638,KLDT-E5WE,UFO from nPL seen also by KLDT-E5WD
832,96338,KLDT-O5WB,49.58467,KLDT-E5WC,UFO from wOPL
833,96338,KLDT-O5WB,49.58467,KLDT-E5WD,UFO from wOPL
834,96338,KLDT-O5WB,49.58467,KLDT-E5WE,UFO from wOPL
835,96338,KLDT-O5WB,47.50306,KLDT-E5WC,UFO from WOPL
836,96338,KLDT-O5WB,47.50306,KLDT-E5WD,UFO from WOPL
837,96338,KLDT-O5WB,47.50306,KLDT-E5WE,UFO from WOPL
838,96338,KLDT-O5WB,47.30292,KLDT-E5WC,UFO from ICRH B
839,96338,KLDT-O5WB,47.30292,KLDT-E5WD,UFO from ICRH B
840,96338,KLDT-O5WB,47.30292,KLDT-E5WE,UFO from ICRH B
841,96332,KLDT-O5WB,48.91693,KLDT-E5WC,Blue UFO circling close to upper inner wall.
842,96332,KLDT-O5WB,48.91693,KLDT-E5WD,Blue UFO circling close to upper inner wall.
843,96327,KLDT-O5WB,50.89604,KLDT-E5WC,Small UFO near 4D limiter
844,96327,KLDT-O5WB,50.89604,KLDT-E5WD,Small UFO near 4D limiter
845,96327,KLDT-O5WB,50.89604,KLDT-E5WE,Small UFO near 4D limiter
846,96325,KLDT-O5WB,53.6765,KLDT-E5WC,Another UFO from near wOPL_4D
847,96325,KLDT-O5WB,53.6765,KLDT-E5WD,Another UFO from near wOPL_4D
848,96324,KLDT-O5WB,55.72218,KLDT-E5WC,"A UFO originating behind wOPL_4D. Also seen by KLDT-P5WB, but is very dim."
849,96324,KLDT-O5WB,55.72218,KLDT-E5WD,"A UFO originating behind wOPL_4D. Also seen by KLDT-P5WB, but is very dim."
850,96318,KLDT-O5WB,60.72886,KLDT-E5WD,Small UFO seen also at KLDT-E5WD
851,96289,KLDT-O5WB,46.83605,KLDT-E5WD,Green UFO lasting one frame. Berillium maybe?
852,96289,KLDT-O5WB,46.83605,KLDT-E5WE,Green UFO lasting one frame. Berillium maybe?
853,96234,KLDT-O5WB,55.31827,KLDT-E5WC,Bright spot at top of machine.
854,96234,KLDT-O5WB,55.31827,KLDT-E5WD,Bright spot at top of machine.
855,96234,KLDT-O5WB,55.31827,KLDT-E5WE,Bright spot at top of machine.
856,96234,KLDT-O5WB,54.43749,KLDT-E5WC,"Bright UFO from outer wall on Ops cam only. See also 54.83782s, 55.03806s"
857,96234,KLDT-O5WB,54.43749,KLDT-E5WD,"Bright UFO from outer wall on Ops cam only. See also 54.83782s, 55.03806s"
858,96234,KLDT-O5WB,54.43749,KLDT-E5WE,"Bright UFO from outer wall on Ops cam only. See also 54.83782s, 55.03806s"
859,96229,KLDT-O5WB,43.46468,KLDT-E5WC,Big cloud of UFOs on Ops cam
860,96229,KLDT-O5WB,43.46468,KLDT-E5WD,Big cloud of UFOs on Ops cam
861,96229,KLDT-O5WB,43.46468,KLDT-E5WE,Big cloud of UFOs on Ops cam
862,96227,KLDT-O5WB,55.84,KLDT-E5WC,lots of UFOs just before disruption.
863,96227,KLDT-O5WB,55.84,KLDT-E5WD,lots of UFOs just before disruption.
864,96225,KLDT-O5WB,43.016,KLDT-E5WC,Lots of UFOs at the end of the pulse. Lots of UFOS also seen on KLDT-E5WD.
865,96225,KLDT-O5WB,43.016,KLDT-E5WD,Lots of UFOs at the end of the pulse. Lots of UFOS also seen on KLDT-E5WD.
866,96225,KLDT-O5WB,43.016,KLDT-E5WE,Lots of UFOs at the end of the pulse. Lots of UFOS also seen on KLDT-E5WD.
867,96220,KLDT-O5WB,48.61,KLDT-E5WC,UFO close to the top of 4D limiter. Spectroscopu show some Tinatium at his time. Are there titanium components in that area?
868,96220,KLDT-O5WB,48.61,KLDT-E5WD,UFO close to the top of 4D limiter. Spectroscopu show some Tinatium at his time. Are there titanium components in that area?
869,96216,KLDT-O5WB,52.7793,KLDT-E5WC,Myterious cloud of (glowing oragne?) bits just above the divertor after disruption.
870,96216,KLDT-O5WB,52.7793,KLDT-E5WD,Myterious cloud of (glowing oragne?) bits just above the divertor after disruption.
871,96175,KLDT-O5WB,51.42947,KLDT-E5WC,Two UFO's (two lights seen on REION4?) and also seen at KLDT- P5WA and KLDT-E5WD
872,96175,KLDT-O5WB,51.42947,KLDT-E5WD,Two UFO's (two lights seen on REION4?) and also seen at KLDT- P5WA and KLDT-E5WD
873,96175,KLDT-O5WB,51.42947,KLDT-E5WE,Two UFO's (two lights seen on REION4?) and also seen at KLDT- P5WA and KLDT-E5WD
874,96125,KLDT-O5WB,63.04422,KLDT-E5WD,UFOs before disruption frame 625-626
875,96125,KLDT-O5WB,63.04422,KLDT-E5WE,UFOs before disruption frame 625-626
876,96124,KLDT-O5WB,63.2587,KLDT-E5WD,"UFOs before disruption, frame 630"
877,96124,KLDT-O5WB,63.2587,KLDT-E5WE,"UFOs before disruption, frame 630"
878,96122,KLDT-O5WB,63.99437,KLDT-E5WD,UFOs at frame 649 651-654 and hotspot due to disruption
879,96122,KLDT-O5WB,63.99437,KLDT-E5WE,UFOs at frame 649 651-654 and hotspot due to disruption
880,96098,KLDT-O5WB,44.55,KLDT-E5WC,Small UFO at the bottom of Limiter 4B limiter. It does not seem to be Titanium.
881,96098,KLDT-O5WB,44.55,KLDT-E5WD,Small UFO at the bottom of Limiter 4B limiter. It does not seem to be Titanium.
882,96098,KLDT-O5WB,44.55,KLDT-E5WE,Small UFO at the bottom of Limiter 4B limiter. It does not seem to be Titanium.
883,96095,KLDT-O5WB,59.74,KLDT-E5WD,Lots of UFOs at the end of the plasma for several frames.
884,96067,KLDT-O5WB,49.96967,KLDT-E5WC,Ti from pickup coil near UDPT
885,96067,KLDT-O5WB,49.96967,KLDT-E5WD,Ti from pickup coil near UDPT
886,96067,KLDT-O5WB,49.96967,KLDT-E5WE,Ti from pickup coil near UDPT
887,96045,KLDT-O5WB,44.21642,KLDT-E5WC,UFO falling from ceiling
888,96045,KLDT-O5WB,44.21642,KLDT-E5WD,UFO falling from ceiling
889,96045,KLDT-O5WB,44.21642,KLDT-E5WE,UFO falling from ceiling
890,96040,KLDT-O5WB,50.21958,KLDT-E5WC,UFO drops from ceiling. (2 frames)
891,96040,KLDT-O5WB,50.21958,KLDT-E5WD,UFO drops from ceiling. (2 frames)
892,96040,KLDT-O5WB,50.21958,KLDT-E5WE,UFO drops from ceiling. (2 frames)
893,96040,KLDT-O5WB,49.25874,KLDT-E5WC,UFO drops from ceiling. (1 frame)
894,96040,KLDT-O5WB,49.25874,KLDT-E5WD,UFO drops from ceiling. (1 frame)
895,96040,KLDT-O5WB,49.25874,KLDT-E5WE,UFO drops from ceiling. (1 frame)
896,96040,KLDT-O5WB,47.6575,KLDT-E5WC,UFO drops from ceiling. (2 frames)
897,96040,KLDT-O5WB,47.6575,KLDT-E5WD,UFO drops from ceiling. (2 frames)
898,96040,KLDT-O5WB,47.6575,KLDT-E5WE,UFO drops from ceiling. (2 frames)
899,96040,KLDT-O5WB,42.93349,KLDT-E5WC,UFO at midplane near WOPL (4 frames)
900,96040,KLDT-O5WB,42.93349,KLDT-E5WD,UFO at midplane near WOPL (4 frames)
901,96040,KLDT-O5WB,42.93349,KLDT-E5WE,UFO at midplane near WOPL (4 frames)
902,96039,KLDT-O5WB,50.98818,KLDT-E5WC,Various single frame UFOs. This one lasts a few frames
903,96039,KLDT-O5WB,50.98818,KLDT-E5WD,Various single frame UFOs. This one lasts a few frames
904,96039,KLDT-O5WB,50.98818,KLDT-E5WE,Various single frame UFOs. This one lasts a few frames
905,96039,KLDT-O5WB,48.82657,KLDT-E5WC,Something falling from ceiling near lower hybrid
906,96039,KLDT-O5WB,48.82657,KLDT-E5WD,Something falling from ceiling near lower hybrid
907,96039,KLDT-O5WB,48.82657,KLDT-E5WE,Something falling from ceiling near lower hybrid
908,96021,KLDT-O5WB,49.06431,KLDT-E5WC,"A red UFO falls from the roof, ending in a white flash."
909,96021,KLDT-O5WB,49.06431,KLDT-E5WD,"A red UFO falls from the roof, ending in a white flash."
910,96021,KLDT-O5WB,49.06431,KLDT-E5WE,"A red UFO falls from the roof, ending in a white flash."
911,96017,KLDT-O5WB,49.98018,KLDT-E5WC,Flash mostly on one frame at top of machine. Visible on KLDT-O5WB at 49.946
912,96017,KLDT-O5WB,49.98018,KLDT-E5WD,Flash mostly on one frame at top of machine. Visible on KLDT-O5WB at 49.946
913,96017,KLDT-O5WB,49.98018,KLDT-E5WE,Flash mostly on one frame at top of machine. Visible on KLDT-O5WB at 49.946
914,96017,KLDT-O5WB,49.38594,KLDT-E5WC,Numerous flashes visible on Ops cam over a long period.
915,96017,KLDT-O5WB,49.38594,KLDT-E5WD,Numerous flashes visible on Ops cam over a long period.
916,96017,KLDT-O5WB,49.38594,KLDT-E5WE,Numerous flashes visible on Ops cam over a long period.
917,96012,KLDT-O5WB,48.4448,KLDT-E5WC,Bright flash - also visible on BeII filter.
918,96012,KLDT-O5WB,48.4448,KLDT-E5WD,Bright flash - also visible on BeII filter.
919,96012,KLDT-O5WB,48.4448,KLDT-E5WE,Bright flash - also visible on BeII filter.
920,96002,KLDT-O5WB,54.04723,KLDT-E5WD,"A lot of UFOs, seemed to start from WOPL. More details are seen on KLDT-E5WD."
921,95964,KLDT-O5WB,49.07229,KLDT-E5WC,Beryllium particle emanates from the nPL_3B and bursts into the plasma. Also seen by KLDT-E5WD.
922,95964,KLDT-O5WB,49.07229,KLDT-E5WD,Beryllium particle emanates from the nPL_3B and bursts into the plasma. Also seen by KLDT-E5WD.
923,95964,KLDT-O5WB,49.07229,KLDT-E5WE,Beryllium particle emanates from the nPL_3B and bursts into the plasma. Also seen by KLDT-E5WD.
924,95945,KLDT-O5WB,52.77,KLDT-E5WC,Frame: 369. They can be seen near on the WOPL
925,95945,KLDT-O5WB,52.77,KLDT-E5WD,Frame: 369. They can be seen near on the WOPL
926,95945,KLDT-O5WB,52.77,KLDT-E5WE,Frame: 369. They can be seen near on the WOPL
927,95934,KLDT-O5WB,58.47,KLDT-E5WC,From divertor over two frames
928,95934,KLDT-O5WB,58.47,KLDT-E5WD,From divertor over two frames
929,95927,KLDT-O5WB,50.50106,KLDT-E5WD,Ti from what seems to be Oct 4 Duct.Two more can be seen later.
930,95902,KLDT-O5WB,50.87,KLDT-E5WD,"Possibly Titanium, also at 50.63"
931,95902,KLDT-O5WB,50.87,KLDT-E5WE,"Possibly Titanium, also at 50.63"
932,95899,KLDT-O5WB,52.322,KLDT-E5WD,"also @ 53.36, 53.56 and 54.48, also visble in KLDT-P5WA"
933,95872,KLDT-O5WB,51.3261,KLDT-E5WC,"Again, some quite impressive purple UFOs at disruption (disruption eventually goes down). Also seen by KLDT-PWA, KLDT- E5WD and KLDT-E5WC."
934,95872,KLDT-O5WB,51.3261,KLDT-E5WD,"Again, some quite impressive purple UFOs at disruption (disruption eventually goes down). Also seen by KLDT-PWA, KLDT- E5WD and KLDT-E5WC."
935,95872,KLDT-O5WB,51.3261,KLDT-E5WE,"Again, some quite impressive purple UFOs at disruption (disruption eventually goes down). Also seen by KLDT-PWA, KLDT- E5WD and KLDT-E5WC."
936,95867,KLDT-O5WB,51.4672,KLDT-E5WC,Particularly fun purple UFO at view centre durin disruption. Also seen by KLDT-E5WC.
937,95867,KLDT-O5WB,51.4672,KLDT-E5WD,Particularly fun purple UFO at view centre durin disruption. Also seen by KLDT-E5WC.
938,95867,KLDT-O5WB,51.4672,KLDT-E5WE,Particularly fun purple UFO at view centre durin disruption. Also seen by KLDT-E5WC.
939,95852,KLDT-O5WB,46.34,KLDT-E5WC,Big UFO identified as Ti event at 46.34s
940,95852,KLDT-O5WB,46.34,KLDT-E5WD,Big UFO identified as Ti event at 46.34s
941,95783,KLDT-O5WB,66.90518,KLDT-E5WD,"UFOs in frame 722, 726-727"
942,95781,KLDT-O5WB,64.5004,KLDT-E5WD,UFOs 'rainfall' from upper dump plate in frame 661
943,95716,KLDT-O5WB,45.12257,KLDT-E5WD,Small one.
944,95716,KLDT-O5WB,45.12257,KLDT-E5WE,Small one.
945,95713,KLDT-O5WB,43.339,KLDT-E5WC,"UFO seen coming from the divertor in the bottom right part of the image, that corresponds to a increase on radiated light as SL says."
946,95713,KLDT-O5WB,43.339,KLDT-E5WD,"UFO seen coming from the divertor in the bottom right part of the image, that corresponds to a increase on radiated light as SL says."
947,95713,KLDT-O5WB,43.339,KLDT-E5WE,"UFO seen coming from the divertor in the bottom right part of the image, that corresponds to a increase on radiated light as SL says."
948,95662,KLDT-O5WB,55.69179,KLDT-E5WC,Sparklies as the plasma terminates
949,95662,KLDT-O5WB,55.69179,KLDT-E5WD,Sparklies as the plasma terminates
950,95662,KLDT-O5WB,54.69031,KLDT-E5WC,Blob of what could be Ti from Oct 4 duct
951,95662,KLDT-O5WB,54.69031,KLDT-E5WD,Blob of what could be Ti from Oct 4 duct
952,95660,KLDT-O5WB,48.61479,KLDT-E5WC,Oct8 NB UFO
953,95660,KLDT-O5WB,48.61479,KLDT-E5WD,Oct8 NB UFO
954,95660,KLDT-O5WB,48.61479,KLDT-E5WE,Oct8 NB UFO
955,95659,KLDT-O5WB,55.59932,KLDT-E5WC,UFO probably from Oct 4 NB
956,95659,KLDT-O5WB,55.59932,KLDT-E5WD,UFO probably from Oct 4 NB
957,95659,KLDT-O5WB,54.23863,KLDT-E5WC,UFO probably from Oct 4 NB
958,95659,KLDT-O5WB,54.23863,KLDT-E5WD,UFO probably from Oct 4 NB
959,95659,KLDT-O5WB,48.47402,KLDT-E5WC,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
960,95659,KLDT-O5WB,48.47402,KLDT-E5WD,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
961,95659,KLDT-O5WB,48.47402,KLDT-E5WE,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
962,95659,KLDT-O5WB,48.47402,KLDT-E5WC,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
963,95659,KLDT-O5WB,48.47402,KLDT-E5WD,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
964,95659,KLDT-O5WB,48.47402,KLDT-E5WE,"Huge UFO probably from Oct 4 NB, hitting the inner wall."
965,95659,KLDT-O5WB,48.11373,KLDT-E5WC,UFO probably from Oct 4 NB
